Date,Ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits,Sector,Percent Change,SMA_20,SMA_50,Buy RSI,Sell RSI,Price Change,Gain,Loss,Avg Gain,Avg Loss,RS,RSI,Middle Band,Standard Deviation,Upper Band,Lower Band,EMA_20,EMA_50,MACD,MACD Line,MFM,MFV,CMF,Low_min,High_max,%K,%D,Signal,SMA_Signal,RSI_Signal,BB_Signal,CMF_Signal,STO_Signal
2024-04-15 00:00:00-04:00,TDG,1177.306538217359,1182.411686637868,1143.1712416559026,1143.6827392578125,183200,0.0,0.0,industrials,-1.0554035094574532,1155.0603271484374,1121.4411596679688,25,90,-12.19921875,0.0,12.19921875,7.06668701171875,7.6766357421875,0.9205447866808721,47.931440759149275,1155.0603271484374,13.660024049235226,1173.501359614905,1140.0343006942787,1149.2923592620077,1123.2362046385438,19.49217097142173,23.40835086871733,-0.9739300814684948,-178423.99092502825,-0.0263031667890636,1133.5198108054617,1182.411686637868,20.78653821176293,48.56693646248885,0,-1,0,0,1,0
2024-04-16 00:00:00-04:00,TDG,1146.135790671442,1163.1749962378392,1146.135790671442,1158.505615234375,155200,0.0,0.0,industrials,1.296065374404587,1157.0564453125,1123.3239038085937,25,90,14.8228759765625,14.8228759765625,-0.0,8.548974609375,6.71812744140625,1.272523435129345,55.996053350134844,1157.0564453125,10.629977779302052,1171.4069153145579,1145.3634697552677,1150.1698122117568,1124.6193187795566,18.83850638869876,22.49438197271362,0.45192503426654745,70138.76531816817,-0.17740741170927946,1133.5198108054617,1182.411686637868,51.104204949224666,39.87863763160947,0,-1,0,0,1,1
2024-04-17 00:00:00-04:00,TDG,1168.3275481650735,1169.9945400757524,1148.617316998135,1160.9207763671875,148000,0.0,0.0,industrials,0.20847211278505196,1158.229962158203,1125.040517578125,25,90,2.4151611328125,2.4151611328125,-0.0,6.4519775390625,6.71812744140625,0.9603833204021448,48.989568030253174,1158.229962158203,9.596948191400466,1171.1858422165938,1147.6733191476626,1151.1937135598932,1126.0429053516207,18.39965575350493,21.675436728871883,0.1510811600160146,22360.01168237016,-0.1766554562592308,1133.5198108054617,1182.411686637868,56.044005461463755,42.64491620748378,0,-1,0,0,1,1
2024-04-18 00:00:00-04:00,TDG,1154.4991910798858,1171.9930097613872,1147.53755168389,1149.3656005859375,205500,0.0,0.0,industrials,-0.9953457648857911,1158.1598754882812,1126.4214624023436,25,90,-11.55517578125,0.0,11.55517578125,6.4519775390625,5.586279296875,1.154968664504794,53.59561294457164,1158.1598754882812,9.659232619561175,1171.1998395246887,1147.534719606764,1151.0196075623737,1126.9575208510057,16.742265826137782,20.688802548325064,-0.8504997210639293,-174777.69267863748,-0.16174349455101059,1133.5198108054617,1182.411686637868,32.40986260128927,46.519357670659225,0,-1,0,0,1,0
2024-04-19 00:00:00-04:00,TDG,1160.6082297237408,1161.517455972723,1123.110624650473,1124.9290771484375,228300,0.0,0.0,industrials,-2.1260879414733203,1156.0439392089843,1127.1922509765625,25,90,-24.4365234375,0.0,24.4365234375,3.523388671875,8.029931640625,0.4387819012118964,30.49676263249539,1156.0439392089843,11.931529506861944,1172.151504043248,1142.9192567514363,1148.5347951419988,1126.8779740391403,12.837863933537392,19.118614825367533,-0.9053057784066136,-206681.3092102299,-0.6172206775635908,1123.110624650473,1182.411686637868,3.0664754340335514,30.506781165595527,0,-1,0,0,1,0
2024-04-22 00:00:00-04:00,TDG,1132.733579971661,1149.5171519803723,1123.432625525688,1137.4599609375,147900,0.0,0.0,industrials,1.1139265615594862,1154.6104309082032,1128.5629663085938,25,90,12.5308837890625,12.5308837890625,-0.0,4.77647705078125,7.841455078125,0.6091314689930446,37.85467382439697,1154.6104309082032,12.370169286392114,1171.3101594448326,1141.0032446931718,1147.4800490272846,1127.2929539175075,10.856442389856511,17.466180338265332,0.07552923655187933,11170.774086022953,-0.636562193231639,1123.110624650473,1182.411686637868,24.19743560423436,19.891257879852393,0,-1,0,0,1,1
2024-04-23 00:00:00-04:00,TDG,1150.7862486380818,1178.8787255665754,1148.333164645935,1176.7381591796875,241800,0.0,0.0,industrials,3.4531499649283592,1155.509747314453,1130.8836694335937,25,90,39.2781982421875,39.2781982421875,-0.0,8.704296875,6.19720458984375,1.4045521248830453,58.412213665418506,1155.509747314453,13.305539880299024,1173.4722261528568,1140.873653446124,1150.2665357084659,1129.2319815748479,13.099852892452418,16.59291484910275,0.8598443556201641,207910.36518895568,0.020064449942959212,1123.110624650473,1182.411686637868,90.4326714091792,39.232194149149045,0,-1,0,-1,1,1
2024-04-24 00:00:00-04:00,TDG,1183.936504600028,1189.2310362753356,1149.64026893279,1175.9993896484375,222400,0.0,0.0,industrials,-0.06278113151060305,1156.3863342285156,1133.392666015625,25,90,-0.73876953125,0.0,0.73876953125,8.32733154296875,6.27108154296875,1.3278939981741276,57.042717547089985,1156.3863342285156,14.066418750548088,1175.3759995417554,1140.9132736029128,1152.717283702749,1131.0659975777337,14.71285225717088,16.216902330716376,0.3315791779221788,73743.20916989257,0.4783929888006392,1123.110624650473,1189.2310362753356,79.98855980817471,64.87288894052942,0,-1,0,-1,-1,1
2024-04-25 00:00:00-04:00,TDG,1174.512412752236,1198.380526365947,1160.7313456324584,1190.168701171875,232700,0.0,0.0,industrials,1.2048740542011105,1157.4651306152343,1135.9370874023436,25,90,14.1693115234375,14.1693115234375,-0.0,8.32164306640625,6.27108154296875,1.3269869016033808,57.02597211394002,1157.4651306152343,15.77538675496013,1178.7619027344306,1140.112205184778,1156.2840853664752,1133.383750659857,17.29555558256152,16.432632981085405,0.5637713738207527,131189.59868808914,0.5923994447509505,1123.110624650473,1198.380526365947,89.09016086521108,86.503797360855,0,-1,0,-1,-1,1
2024-04-26 00:00:00-04:00,TDG,1190.91695199562,1202.415356839416,1188.1891577504168,1192.6029052734375,140900,0.0,0.0,industrials,0.20452597175222298,1158.7698303222655,1138.0590795898438,25,90,2.4342041015625,2.4342041015625,-0.0,8.5650634765625,4.89296875,1.7504839932939487,63.64276242151799,1158.7698303222655,17.542762990494865,1182.4525603594336,1139.4727910327213,1159.7430205957098,1135.7060704486248,19.461876486553365,17.038481682178997,-0.37949026364551375,-53470.178147652885,0.254131929044176,1123.110624650473,1202.415356839416,87.62690284029904,85.56854117122828,0,-1,0,-1,-1,1
2024-04-29 00:00:00-04:00,TDG,1193.4080575019923,1202.04605405535,1183.6145666097257,1192.1956787109375,123100,0.0,0.0,industrials,-0.03414603139899608,1160.8905029296875,1139.9709936523439,25,90,-0.4072265625,0.0,0.4072265625,8.5650634765625,3.71376953125,2.3062991401299007,69.75470283790743,1160.8905029296875,18.90946213501451,1186.4182768119572,1140.0900945811716,1162.8337499400172,1137.9213492040099,20.993350846409385,17.829455515025074,-0.06886385306368432,-8477.14031213954,0.13940463102133435,1123.110624650473,1202.415356839416,87.11340692238863,87.94349020929957,0,-1,0,-1,-1,0
2024-04-30 00:00:00-04:00,TDG,1187.033731415908,1199.763361542574,1180.1384572878962,1182.0706787109375,238200,0.0,0.0,industrials,-0.8492733349736437,1162.9841796875,1141.8963598632813,25,90,-10.125,0.0,10.125,7.08277587890625,4.72626953125,1.4985975370374196,59.97754799735786,1162.9841796875,18.81559051628404,1188.3852268844835,1142.2870301195876,1164.6658383943907,1139.6526954591836,21.03419123135518,18.470402658291096,-0.8030847541505142,-191294.78843865247,-0.5042654458352147,1123.110624650473,1202.415356839416,74.3461990641271,83.02883627560492,0,-1,0,0,1,0
2024-05-01 00:00:00-04:00,TDG,1179.7405489863052,1202.3963989125932,1176.425526868315,1183.2923583984375,158900,0.0,0.0,industrials,0.10335081560708392,1163.9696838378907,1143.607099609375,25,90,1.2216796875,1.2216796875,-0.0,6.963427734375,4.72626953125,1.473345455296816,59.56893130886991,1163.9696838378907,19.35695511958322,1190.101573249328,1142.677033206349,1166.4397926804904,1141.3640547901348,21.013873992849312,18.97909692520274,-0.4711897607123026,-74872.05297718488,-0.527958442383654,1123.110624650473,1202.415356839416,75.88668681785832,79.11543093479135,0,-1,0,0,1,0
2024-05-02 00:00:00-04:00,TDG,1188.3028364038382,1206.866937482381,1184.1163953436128,1204.5654296875,196600,0.0,0.0,industrials,1.797786585713701,1167.1625244140625,1145.6421459960939,25,90,21.2730712890625,21.2730712890625,-0.0,9.09073486328125,3.570751953125,2.545888088172955,71.79832033234706,1167.1625244140625,20.548012203049286,1194.902340888179,1144.5597109907083,1170.070805728777,1143.8425400802278,22.945744656215084,19.77242647140521,0.7976744658792907,156822.79999186855,-0.18417389493678413,1123.110624650473,1206.866937482381,97.25213811703969,82.49500799967502,0,-1,0,-1,1,1
2024-05-03 00:00:00-04:00,TDG,1223.3474359385052,1234.599573717829,1203.7604540826349,1225.4217529296875,238000,0.0,0.0,industrials,1.7314396319341618,1169.93388671875,1147.552548828125,25,90,20.8563232421875,20.8563232421875,-0.0,11.1763671875,1.127099609375,9.91604210891132,90.83917055263419,1169.93388671875,24.33829980088536,1202.7905914499452,1143.161756937776,1175.342324509816,1147.0417248978538,26.382523746435254,21.09444592641122,0.40479359354554784,96340.87526384038,0.30040711420138855,1123.110624650473,1234.599573717829,91.76795470320863,88.30225987936888,-1,-1,-1,-1,-1,1
2024-05-06 00:00:00-04:00,TDG,1236.6738913590514,1240.2257010688006,1226.5488056913473,1232.837890625,330500,0.0,0.0,industrials,0.6051906355980963,1173.1702941894532,1149.4798095703125,25,90,7.4161376953125,7.4161376953125,-0.0,10.664892578125,1.127099609375,9.46224494216523,90.44182194616977,1173.1702941894532,28.09645364494952,1211.100506610135,1142.2641951800088,1180.8180927112621,1150.4062804165656,29.654050698875835,22.806366880904143,-0.08033442384586706,-26550.527081059063,0.29618762014723554,1123.110624650473,1240.2257010688006,93.69183655107577,94.23730979044136,-1,-1,-1,-1,-1,0
2024-05-07 00:00:00-04:00,TDG,1174.484039864294,1245.520234121158,1174.46507838015,1241.1444091796875,443100,0.0,0.0,industrials,0.6737721656556506,1177.6441528320313,1151.8097973632812,25,90,8.3065185546875,8.3065185546875,-0.0,7.567724609375,1.127099609375,6.714335225057401,87.037120233616,1177.6441528320313,31.419566506168817,1220.060567615359,1143.0826296752457,1186.5634561844454,1153.9646384072762,32.854954159414774,24.81608433660627,0.8768330068145908,388524.7053195452,0.4530595625764398,1123.110624650473,1245.520234121158,96.42526027132013,93.96168384186818,0,-1,0,-1,-1,1
2024-05-08 00:00:00-04:00,TDG,1245.7190465240878,1257.9562560339166,1237.270549502119,1245.501220703125,250100,0.0,0.0,industrials,0.35103179704263354,1182.1473693847656,1154.476591796875,25,90,4.3568115234375,4.3568115234375,-0.0,8.00340576171875,1.05322265625,7.598968474733425,88.3706981489893,1182.1473693847656,34.383620614607665,1228.5652572144859,1144.3253867086971,1192.1765766147957,1157.554308301231,35.578561163146105,26.968579701914237,-0.20421657453623285,-51074.56529151183,0.3037018784282254,1123.110624650473,1257.9562560339166,90.7634862153044,93.62686101256675,0,-1,0,-1,-1,0
2024-05-09 00:00:00-04:00,TDG,1247.357619891714,1260.0684042518938,1241.0874965789358,1249.1572265625,229200,0.0,0.0,industrials,0.2935369149868139,1186.1220764160157,1157.2585595703124,25,90,3.656005859375,3.656005859375,-0.0,6.9520751953125,1.05322265625,6.600764951321279,86.84342949157815,1186.1220764160157,37.3327369186599,1236.5212712562065,1145.0560658054899,1197.6033051812437,1161.1465796055945,37.82754813411066,29.14037338835352,-0.14970030700258458,-34311.31036499239,0.3286414024967921,1123.432625525688,1260.0684042518938,92.01440662825375,93.06771770495942,0,-1,0,-1,-1,0
2024-05-10 00:00:00-04:00,TDG,1258.022552000198,1260.4851169321405,1239.4394882969098,1241.2296142578125,212400,0.0,0.0,industrials,-0.634636868451155,1190.3894592285155,1159.7732421875,25,90,-7.9276123046875,0.0,7.9276123046875,6.70865478515625,1.84598388671875,3.6341892436997023,78.4212524044087,1190.3894592285155,38.552149585228015,1242.4348611685734,1147.9820946847647,1201.7581917599646,1164.2870907684267,38.52198555752011,31.01669582218684,-0.829881445507782,-176266.8190258529,-0.3782748224408805,1148.333164645935,1260.4851169321405,82.8308805314516,88.53625779166991,0,-1,0,0,1,0
2024-05-13 00:00:00-04:00,TDG,1248.1627784352916,1248.1627784352916,1212.2468381216502,1212.8814697265625,252300,0.0,0.0,industrials,-2.2838759408911335,1193.8493957519531,1161.6162060546876,25,90,-28.34814453125,0.0,28.34814453125,6.70865478515625,4.64007568359375,1.4458071899293636,59.11370266153806,1193.8493957519531,37.22198426941036,1244.099074515657,1152.9052130556017,1202.8175515663072,1166.1927526883537,35.92855422338812,31.999067502427096,-0.9646601704218064,-243383.76099742175,-0.6542180290939141,1149.64026893279,1260.4851169321405,57.05380262160953,77.29969659377163,0,-1,0,0,1,0
2024-05-14 00:00:00-04:00,TDG,1208.9507938800832,1211.7827608583627,1193.4554461869343,1208.3446044921875,310700,0.0,0.0,industrials,-0.3740567687457341,1196.3413452148438,1163.5552099609374,25,90,-4.536865234375,0.0,4.536865234375,6.70865478515625,4.08126220703125,1.643769609705178,62.17522145919833,1196.3413452148438,36.39026630897815,1245.4682047319643,1156.312052274968,1203.3439375592482,1167.8457664845826,33.101205342339654,32.21949507040961,0.6248052234804278,194126.9829353689,-0.2908480746555399,1160.7313456324584,1260.4851169321405,47.73078575314056,62.53848963540056,0,-1,0,0,1,0
2024-05-15 00:00:00-04:00,TDG,1211.2901684349367,1223.8304145407803,1209.3958700428902,1221.064697265625,257900,0.0,0.0,industrials,1.0526875136570135,1199.3485412597656,1166.0026416015626,25,90,12.7200927734375,12.7200927734375,-0.0,7.85849609375,4.08126220703125,1.925506300529107,65.81788253817331,1199.3485412597656,35.7892523096648,1247.6640318778132,1159.9803637191344,1205.0316289598554,1169.9327833779569,31.83224549317515,32.142045154962716,0.6167918876055141,159070.62781346208,0.13377250548350506,1174.46507838015,1260.4851169321405,54.17298070299068,52.98585635924692,0,-1,0,0,-1,1
2024-05-16 00:00:00-04:00,TDG,1219.255736661305,1227.0791983412782,1215.950195186555,1218.3369140625,251300,0.0,0.0,industrials,-0.22339383074733155,1202.7971069335938,1168.2310913085937,25,90,-2.727783203125,0.0,2.727783203125,5.73118896484375,4.35404052734375,1.3162920576534345,56.82755131435931,1202.7971069335938,33.997641463064205,1248.6939229087304,1165.399701324223,1206.298798969631,1171.8309845812723,30.279621547954775,31.769560433561132,-0.5710812832446611,-143512.72647938333,0.2557444618483324,1174.46507838015,1260.4851169321405,51.00187865625499,50.96854837079541,0,-1,0,0,-1,1
2024-05-17 00:00:00-04:00,TDG,1227.590645383207,1230.204786576178,1214.226383271117,1223.66943359375,210900,0.0,0.0,industrials,0.437688415224069,1207.7341247558593,1170.4523461914061,25,90,5.33251953125,5.33251953125,-0.0,4.17880859375,4.35404052734375,0.9597541794815004,48.97319212430134,1207.7341247558593,28.87877925507996,1246.7204767502171,1175.9674675752713,1207.953145124309,1173.8638649347029,29.317214546704008,31.27909125618971,0.18197671473744723,38378.88913812762,0.07490180596056996,1174.46507838015,1260.4851169321405,57.2010383183691,54.12529922587158,0,-1,0,0,1,1
2024-05-20 00:00:00-04:00,TDG,1227.3065439065256,1247.4050229196012,1227.3065439065256,1243.379638671875,179500,0.0,0.0,industrials,1.6107458874933922,1213.0301086425782,1173.251552734375,25,90,19.710205078125,19.710205078125,-0.0,5.40821533203125,4.35404052734375,1.2421141461746144,55.39923773701928,1213.0301086425782,24.72681219946926,1246.4113051118616,1185.8306152231619,1211.3270968907439,1176.5899737087097,30.270009328578453,31.07727487066746,0.5994339427269759,107598.39271949217,0.00384066600940707,1174.46507838015,1260.4851169321405,80.11454243893768,62.77248647118725,0,-1,0,0,1,1
2024-05-21 00:00:00-04:00,TDG,1242.650255421849,1269.899756092668,1237.6777221788177,1266.1868896484375,212400,0.0,0.0,industrials,1.8342950348555043,1217.5025451660156,1176.7578979492187,25,90,22.8072509765625,22.8072509765625,-0.0,6.85828857421875,4.35404052734375,1.5751549695387779,61.167385581493576,1217.5025451660156,25.87965426370879,1252.4400784220225,1189.034925475936,1216.551839058143,1180.1035782553658,33.05689914267896,31.47319972506976,0.7695448739109824,163451.33121869265,0.5133188670808103,1174.46507838015,1269.899756092668,96.1095206341924,77.80836713049973,0,-1,0,-1,-1,1
2024-05-22 00:00:00-04:00,TDG,1264.444171323881,1270.098624251627,1247.367043643557,1256.0997314453125,251300,0.0,0.0,industrials,-0.7966563455672593,1221.5075622558593,1179.4678784179687,25,90,-10.087158203125,0.0,10.087158203125,6.422607421875,5.36275634765625,1.1976317784196833,54.49647161913995,1221.5075622558593,25.310494208338646,1255.6767294371164,1193.6660186266868,1220.3183049997783,1183.0838195569324,34.00604963770593,31.979769707596997,-0.23166910807290855,-58218.446858721916,0.3308943984444387,1174.46507838015,1270.098624251627,85.36194315629821,87.19533540980943,0,-1,0,-1,-1,0
2024-05-23 00:00:00-04:00,TDG,1264.3115924999806,1264.4442072648862,1242.6787367129978,1260.390380859375,173300,0.0,0.0,industrials,0.3415850912670493,1225.0186462402344,1182.1827856445314,25,90,4.2906494140625,4.2906494140625,-0.0,6.48607177734375,5.36275634765625,1.2094660575393168,54.74019632083869,1225.0186462402344,25.60324442633913,1259.5830262157922,1196.8550773712614,1224.1346931768828,1186.1154494119303,34.91114301381731,32.56604436884106,0.627499309436293,108745.63032530957,0.335916035612685,1174.46507838015,1270.098624251627,89.84849583502952,90.43998654184004,0,-1,0,-1,-1,0
2024-05-24 00:00:00-04:00,TDG,1264.4441588755476,1278.945068359375,1258.9790895924864,1278.945068359375,136100,0.0,0.0,industrials,1.4721381392445165,1229.3357543945312,1185.2972021484375,25,90,18.5546875,18.5546875,-0.0,8.34154052734375,4.5699951171875,1.8252843413271218,64.60533244840519,1229.3357543945312,27.08614586809798,1265.9020513164635,1199.5409939396234,1229.3547289085486,1189.7558266255555,37.196883923895484,33.49221227985195,1.0,136100.0,0.3328467691574598,1174.46507838015,1278.945068359375,100.0,91.73681299710925,0,-1,0,-1,-1,1
2024-05-28 00:00:00-04:00,TDG,1284.8363376346942,1291.5895160849336,1241.4758193208506,1248.2857666015625,202800,0.0,0.0,industrials,-2.3972336667392735,1232.1402587890625,1188.0579516601563,25,90,-30.6593017578125,0.0,30.6593017578125,8.34154052734375,4.80111083984375,1.7374188610932426,63.46923687080062,1232.1402587890625,25.91680972960902,1267.1279519240347,1203.6317680864927,1231.1576848793118,1192.0511183893204,35.657541367366775,33.92527809735492,-0.7282201186326119,-147683.0400586937,0.18969658388640362,1193.4554461869343,1291.5895160849336,55.87286909797883,81.90712164433612,0,-1,0,0,-1,0
2024-05-29 00:00:00-04:00,TDG,1246.5714687605698,1263.354924668298,1242.9060060179602,1242.9344482421875,200700,0.0,0.0,industrials,-0.42869337314834777,1235.183447265625,1190.5449755859374,25,90,-5.351318359375,0.0,5.351318359375,8.34154052734375,4.88255615234375,1.7084371929526299,63.07833895495136,1235.183447265625,23.15425533167873,1266.4416919633913,1209.7137664007785,1232.279281390062,1194.0465430894328,33.59487955659097,33.859198389202135,-0.9972182172843795,-200141.696208975,-0.3923734919712169,1193.4554461869343,1291.5895160849336,50.41980028616131,68.76422312804671,0,-1,0,0,1,0
2024-05-30 00:00:00-04:00,TDG,1248.1248086633827,1254.0917791989432,1236.427539271354,1251.9891357421875,143500,0.0,0.0,industrials,0.7284927626557858,1238.6182861328125,1192.8357495117189,25,90,9.0546875,9.0546875,-0.0,7.975,4.88255615234375,1.6333657517019642,62.025783947646,1238.6182861328125,19.920968798842875,1265.5115940112503,1216.7052204540853,1234.1564103759786,1196.318801624835,32.5681034331501,33.60097939799173,0.7619321900772389,109337.26927608378,-0.4359917129645062,1193.4554461869343,1291.5895160849336,59.64665443519584,55.31310793977866,0,-1,0,0,1,1
2024-05-31 00:00:00-04:00,TDG,1251.1841486621822,1277.6001548954002,1245.482291726424,1272.2392578125,302800,0.0,0.0,industrials,1.617435925936217,1242.0019775390624,1195.2651879882812,25,90,20.2501220703125,20.2501220703125,-0.0,10.00001220703125,4.60977783203125,2.169304589376458,68.44733689049609,1242.0019775390624,19.57689335301569,1268.4307835656336,1220.4673948507452,1237.7833482270757,1199.2960744165082,33.49622118391471,33.58002775517633,0.666173490141866,201717.33281495702,0.17142643876671698,1193.4554461869343,1291.5895160849336,80.2818141624552,63.449422961270784,0,-1,0,-1,-1,1
2024-06-03 00:00:00-04:00,TDG,1285.262541498381,1285.262541498381,1246.0222137109806,1268.4127197265625,183300,0.0,0.0,industrials,-0.30077189195661935,1244.1515258789063,1197.288486328125,25,90,-3.8265380859375,0.0,3.8265380859375,9.46676025390625,4.992431640625,1.896222309159372,65.47226375415049,1244.1515258789063,20.015852411266458,1271.172926634116,1222.1340882265133,1240.700431227027,1202.006531095334,33.57868817182248,33.57975983850556,0.1411987247859412,25881.726253263023,0.5351593525163657,1193.4554461869343,1291.5895160849336,76.38251793443285,72.1036621773613,0,-1,0,0,-1,1
2024-06-04 00:00:00-04:00,TDG,1263.8190751804957,1271.3773075607824,1252.2449393018164,1269.966064453125,153200,0.0,0.0,industrials,0.12246366678640985,1246.0079345703125,1199.365205078125,25,90,1.5533447265625,1.5533447265625,-0.0,7.65107421875,4.992431640625,1.532534598268864,60.513866200147525,1246.0079345703125,20.623848742087098,1273.85013037213,1223.3217009540167,1243.4876343914173,1204.671610834855,33.52046693384341,33.56790125757313,0.8524758578179666,130599.30141771249,0.5602977639385774,1209.3958700428902,1291.5895160849336,73.69206420074384,76.78546543254397,0,-1,0,0,-1,0
2024-06-05 00:00:00-04:00,TDG,1276.0657114852384,1292.1198440557116,1258.3823944328594,1290.3013916015625,173600,0.0,0.0,industrials,1.6012496489183237,1248.4657836914062,1201.9961962890625,25,90,20.3353271484375,20.3353271484375,-0.0,7.4038818359375,4.992431640625,1.4830211746295663,59.726481182779814,1248.4657836914062,22.825373245701353,1279.280037573103,1223.3578731211346,1247.94608745905,1208.0296414531574,35.22441424936915,33.89920385593234,0.8921997676482709,154885.87966373982,0.6104036607228296,1214.226383271117,1292.1198440557116,97.6654619838014,82.58001470632603,0,-1,0,-1,-1,1
2024-06-06 00:00:00-04:00,TDG,1293.0480088545614,1297.1965268702795,1255.815634867001,1264.1126708984375,161800,0.0,0.0,industrials,-2.02965918455833,1249.3963562011718,1204.1090966796876,25,90,-26.188720703125,0.0,26.188720703125,7.4038818359375,6.602587890625,1.1213605874827135,52.86044221333263,1249.3963562011718,23.076158525909783,1280.5491702111499,1224.012581822671,1249.4857620723249,1210.2289759412076,33.68192665213405,33.855748415172684,-0.5989919197112011,-96916.89260927234,0.385935915825174,1214.226383271117,1297.1965268702795,60.12558911350864,77.16103843268462,0,-1,0,0,-1,0
2024-06-07 00:00:00-04:00,TDG,1264.510483476076,1270.742799463925,1240.3771393684826,1240.7655029296875,305700,0.0,0.0,industrials,-1.8469214419120195,1248.9767700195312,1205.5525512695312,25,90,-23.34716796875,0.0,23.34716796875,6.97481689453125,8.9373046875,0.7804161476430866,43.8333559643458,1248.9767700195312,23.156886150865493,1280.2385663231996,1223.5041952535792,1248.6552612015976,1211.426486803501,29.837333109422843,33.052065354022716,-0.974420871472301,-297880.4604090824,-0.37421848908846495,1227.3065439065256,1297.1965268702795,19.257350556433753,59.01613388458127,0,-1,0,0,1,0
2024-06-10 00:00:00-04:00,TDG,1239.2121462652751,1247.509182726573,1235.442510848423,1236.9674072265625,249700,0.0,0.0,industrials,-0.3061090668750044,1248.7636596679688,1206.9617211914062,25,90,-3.798095703125,0.0,3.798095703125,5.11934814453125,9.3171142578125,0.5494564092351472,35.46123698351563,1248.7636596679688,23.2513544594002,1280.152988188159,1223.1871697626286,1247.5421322515942,1212.428091525974,26.132912235968433,31.66823473041186,-0.7472548531130901,-186589.53682233862,-0.8106342580043131,1235.442510848423,1297.1965268702795,2.4693072230312834,27.284082297657893,0,-1,0,0,1,0
2024-06-11 00:00:00-04:00,TDG,1232.2885380487576,1235.4140611012454,1212.2278667112068,1225.4974365234375,260200,0.0,0.0,industrials,-0.9272653940690434,1249.3944580078125,1208.476025390625,25,90,-11.469970703125,0.0,11.469970703125,5.11934814453125,7.39818115234375,0.6919738837307918,40.89743289683607,1249.3944580078125,22.381514521499422,1279.6095026118367,1224.7747920341633,1245.4426374203413,1212.940614859208,21.80590126097104,29.6957680365237,0.14460955420365715,37627.40600379159,-0.5478697783565833,1212.2278667112068,1297.1965268702795,15.617016659305033,12.447891479590021,0,-1,0,0,1,1
2024-06-12 00:00:00-04:00,TDG,1235.9634743031652,1262.5214596344715,1227.1928633348175,1252.25439453125,272500,0.0,0.0,industrials,2.183354873733423,1251.5899475097656,1210.7171704101563,25,90,26.7569580078125,26.7569580078125,-0.0,7.7950439453125,6.86304931640625,1.1357989118158163,53.17911276816698,1251.5899475097656,20.189101976125905,1278.8452351775356,1229.381935336027,1246.0913761928086,1214.482331709092,20.831288275434872,27.922872084305936,0.41876744741641136,114114.1294209721,-0.04453987908687995,1212.2278667112068,1297.1965268702795,47.10740141730864,21.73124176654832,0,-1,0,0,1,1
2024-06-13 00:00:00-04:00,TDG,1246.723087391802,1255.4083717682486,1232.7336748729986,1253.694091796875,165700,0.0,0.0,industrials,0.1149684338831003,1253.221417236328,1212.5194067382813,25,90,1.439697265625,1.439697265625,-0.0,7.033544921875,6.86304931640625,1.0248425441241078,50.61344385014525,1253.221417236328,18.867682736118386,1278.692788930088,1232.4669662265978,1246.815444345577,1216.020047790966,20.021629889191445,26.342623645283037,0.848793571151755,140645.0947398458,0.41865210504669176,1212.2278667112068,1297.1965268702795,48.80178763327308,37.17540190329558,0,-1,0,0,-1,1
2024-06-14 00:00:00-04:00,TDG,1240.7654774720145,1240.7654774720145,1213.6485906945725,1226.3309326171875,194200,0.0,0.0,industrials,-2.1826025470431,1253.6211181640624,1214.2318530273437,25,90,-27.3631591796875,0.0,27.3631591796875,5.00853271484375,9.599365234375,0.5217566570869046,34.286471142219426,1253.6211181640624,18.161228177690077,1278.138776203944,1233.6437671686033,1244.8645384666827,1216.4243962155235,16.476439371758033,24.36938679057804,-0.06461667029083812,-12548.557370480763,0.3830023194028102,1212.2278667112068,1297.1965268702795,16.59796197748421,37.50238367602198,0,-1,0,0,-1,0
2024-06-17 00:00:00-04:00,TDG,1223.8399063954105,1258.0035273339224,1223.8399063954105,1249.20458984375,167400,0.0,0.0,industrials,1.8652108185631677,1254.8978759765625,1215.8160546875,25,90,22.8736572265625,22.8736572265625,-0.0,7.2958984375,9.21671142578125,0.7915945395764158,44.18379951992773,1254.8978759765625,16.790620930008252,1277.5652142320737,1236.4281929535534,1245.27787669307,1217.7098940048656,15.784404943849722,22.65239042123238,0.4848943262771329,81171.31021879204,0.39686676955842437,1212.2278667112068,1297.1965268702795,43.51807250263544,36.30594070446424,0,-1,0,0,-1,1
2024-06-18 00:00:00-04:00,TDG,1252.3017663216183,1274.815405437614,1245.8326633609092,1268.6873779296875,159600,0.0,0.0,industrials,1.5596154740653345,1256.163262939453,1217.827607421875,25,90,19.4827880859375,19.4827880859375,-0.0,9.0888427734375,9.21671142578125,0.986126434208836,49.65073810125561,1256.163262939453,16.830471368575683,1278.8843992870302,1237.6497444340198,1247.5073530013194,1219.7090110215254,17.043454743444045,21.530603285674715,0.577125760446808,92109.27136731055,0.3083883810737181,1212.2278667112068,1297.1965268702795,66.44745381742035,42.18782943251333,0,-1,0,0,-1,1
